ts	run	board	white	black	result	plies	wpc	bpc	wms	bms	wcpu	bcpu	wmv	bmv	wnod	bnod	wed	bed	wsn	bsn	seed	par
2026-07-26T21:41:52Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	rand@1	W	27	16	14	165.677	0.017	171.875	0.000	14	13	715181	0	50.00	0.00	10	0	817508049	12
2026-07-26T21:41:56Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	58	10	9	142.661	3649.342	125.000	3593.750	29	29	701864	15234503	141.00	177.00	25	25	1481423293	12
2026-07-26T21:42:01Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	65	9	8	171.346	4951.796	156.250	4875.000	33	32	868939	20480999	160.00	208.00	29	28	1023214610	12
2026-07-26T21:42:01Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	rand@1	W	33	16	13	230.846	0.024	218.750	0.000	17	16	1085066	0	65.00	0.00	13	0	3043017775	12
2026-07-26T21:40:15Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	45	14	14	241.741	0.234	250.000	0.000	23	22	648518	3145	89.00	34.00	19	18	531406714	12
2026-07-26T21:40:30Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	65	7	10	14680.719	0.292	12890.625	0.000	33	32	2827264	2941	160.00	56.00	29	28	3566503633	12
2026-07-26T21:40:31Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	59	11	12	1099.684	0.293	953.125	0.000	30	29	3219972	3168	141.72	48.00	26	25	2566898759	12
2026-07-26T21:40:36Z	20260726T214015Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	51	11	11	5614.922	0.240	4796.875	0.000	26	25	14111052	2897	157.00	40.00	22	21	726812000	12
2026-07-26T21:40:36Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	25	13	14	82.352	1.682	62.500	0.000	13	12	243785	26437	39.00	25.00	9	8	2192913460	12
2026-07-26T21:40:51Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	61	9	11	14416.015	11.375	12328.125	0.000	31	30	2750467	180552	142.50	104.00	27	26	3085012383	12
2026-07-26T21:40:52Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	59	9	9	748.303	11.615	671.875	31.250	30	29	2223920	181283	142.00	93.00	26	25	4229270929	12
2026-07-26T21:40:55Z	20260726T214015Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	45	12	13	3421.844	6.738	3015.625	15.625	23	22	9019645	103411	129.00	65.00	19	18	1960613598	12
2026-07-26T21:40:56Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	34	11	15	140.080	590.893	125.000	500.000	17	17	395129	1579474	36.00	66.78	6	13	683574838	12
2026-07-26T21:40:58Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	55	10	10	803.735	1132.064	640.625	1046.875	28	27	2368417	2995281	129.90	125.25	24	23	2355265547	12
2026-07-26T21:40:59Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	W	56	10	10	636.652	994.980	625.000	875.000	28	28	2057754	2733363	135.00	128.92	24	24	3742960660	12
2026-07-26T21:41:00Z	20260726T214015Z	boards/board1.txt	rand@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	34	10	16	0.031	780.686	0.000	703.125	17	17	0	2118657	0.00	64.25	0	13	3334554977	12
2026-07-26T21:41:05Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	B	27	12	14	4824.431	60.044	4234.375	31.250	14	13	990189	163019	46.79	41.00	10	9	886824569	12
2026-07-26T21:41:06Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	W	58	10	8	779.905	316.470	703.125	312.500	29	29	2270447	794036	141.00	125.00	25	25	2701800287	12
2026-07-26T21:41:08Z	20260726T214015Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	W	36	13	12	1993.781	18.954	1765.625	0.000	18	18	5906369	48278	96.00	58.00	14	14	3697398056	12
2026-07-26T21:41:12Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	W	27	16	12	4279.972	29.755	3984.375	31.250	14	13	937053	63637	50.00	6.00	10	1	1918752721	12
2026-07-26T21:41:13Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	W	55	12	9	647.207	125.200	640.625	109.375	28	27	1918111	369278	134.00	54.00	24	9	1792978759	12
2026-07-26T21:41:15Z	20260726T214015Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	W	21	16	14	1592.163	5.915	1500.000	0.000	11	10	4974782	12869	49.00	12.00	7	2	1811088992	12
2026-07-26T21:41:16Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	54	9	11	565.029	332.218	578.125	281.250	27	27	1701709	970893	129.00	124.00	23	23	524437747	12
2026-07-26T21:41:16Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	38	12	11	300.063	176.508	296.875	171.875	19	19	940024	586938	81.00	76.00	15	15	1451882012	12
2026-07-26T21:41:16Z	20260726T214015Z	boards/board1.txt	rand@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	18	13	16	0.009	54.353	0.000	62.500	9	9	0	161099	0.00	25.00	0	5	731650697	12
2026-07-26T21:41:32Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	W	62	10	7	825.181	14631.195	796.875	13843.750	31	31	2589528	3329887	151.95	146.45	27	27	3108062280	12
2026-07-26T21:41:39Z	20260726T214015Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	W	54	10	9	4461.630	2934.117	4281.250	2781.250	27	27	14640228	799276	168.00	124.00	23	23	483194201	12
2026-07-26T21:41:40Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	W	74	8	6	778.920	659.993	781.250	578.125	37	37	2458505	2396617	189.00	184.00	33	33	4118555096	12
2026-07-26T21:41:45Z	20260726T214015Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	W	58	11	9	4499.212	128.682	4328.125	171.875	29	29	15674870	665114	184.00	136.00	25	25	2154425161	12
2026-07-26T21:41:46Z	20260726T214015Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	B	63	10	9	536.708	498.082	546.875	453.125	32	31	2117377	2156548	154.00	153.00	28	27	3079366148	12
2026-07-26T21:41:46Z	20260726T214015Z	boards/board1.txt	rand@1	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	B	34	11	15	0.025	317.959	0.000	296.875	17	17	0	1408801	0.00	73.00	0	13	817508049	12
2026-07-26T21:41:49Z	20260726T214015Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	W	44	12	11	2661.442	69.918	2562.500	78.125	22	22	10837942	347687	128.00	94.00	18	18	1481423293	12
2026-07-26T21:41:52Z	20260726T214015Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	42	13	12	2252.711	131.814	2156.250	109.375	21	21	9833932	602983	120.00	88.00	17	17	1023214610	12
2026-07-26T21:41:52Z	20260726T214015Z	boards/board1.txt	rand@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	26	13	16	0.016	166.740	0.000	156.250	13	13	0	705328	0.00	49.00	0	9	3043017775	12
2026-07-26T21:45:07Z	20260726T214507Z	boards/board1.txt	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	58	10	9	0.244	6.850	0.000	15.625	29	29	3321	114071	48.00	92.00	25	25	1050169629	12
2026-07-26T21:45:07Z	20260726T214507Z	boards/board1.txt	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	W	34	15	12	0.135	129.590	0.000	109.375	17	17	1652	356782	26.00	37.00	13	7	2205126097	12
2026-07-26T21:45:08Z	20260726T214507Z	boards/board1.txt	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	B	48	11	11	0.160	441.090	0.000	375.000	24	24	1641	1273065	38.00	106.00	20	20	3573774288	12
2026-07-26T21:45:09Z	20260726T214507Z	boards/board1.txt	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	72	9	5	0.310	852.225	0.000	781.250	36	36	3492	2538875	64.00	175.00	32	32	1448825559	12
2026-07-26T21:45:09Z	20260726T214507Z	boards/board1.txt	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	rand@1	W	21	16	13	0.059	0.006	0.000	0.000	11	10	730	0	14.00	0.00	7	0	2072632722	12
2026-07-26T21:45:09Z	20260726T214507Z	boards/board1.txt	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	W	23	15	13	2.504	108.558	15.625	62.500	12	11	38690	279825	32.00	24.00	8	4	1205273119	12
2026-07-26T21:45:09Z	20260726T214507Z	boards/board1.txt	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	B	44	12	12	8.901	589.338	0.000	593.750	22	22	111799	1827696	65.00	93.41	18	18	2446640810	12
2026-07-26T21:45:10Z	20260726T214507Z	boards/board1.txt	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	34	12	12	3.661	236.321	15.625	171.875	17	17	45447	694694	45.00	64.00	13	13	4204355089	12
2026-07-26T21:45:10Z	20260726T214507Z	boards/board1.txt	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	rand@1	W	13	16	13	0.430	0.004	0.000	0.000	7	6	6706	0	12.00	0.00	3	0	2670588916	12
2026-07-26T21:45:11Z	20260726T214507Z	boards/board1.txt	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	54	9	9	1193.471	353.565	937.500	296.875	27	27	2699060	1073500	128.27	124.00	23	23	2756287195	12
2026-07-26T21:45:13Z	20260726T214507Z	boards/board1.txt	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	B	59	9	9	1231.261	606.554	1125.000	484.375	30	29	3121838	1914906	140.73	140.45	26	25	3967980515	12
2026-07-26T21:45:15Z	20260726T214507Z	boards/board1.txt	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	50	13	9	1076.418	651.605	953.125	578.125	25	25	2771483	1994920	115.59	110.00	21	21	3861501361	12
2026-07-26T21:45:15Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	W	24	16	14	55.521	40.864	46.875	46.875	12	12	136573	114194	35.00	13.00	8	3	788777385	12
2026-07-26T21:45:16Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	B	69	6	9	310.184	575.069	296.875	546.875	35	34	987946	1545641	164.00	171.00	31	30	1114391928	12
2026-07-26T21:45:16Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	41	9	12	83.540	338.404	78.125	343.750	21	20	273210	1031995	71.00	87.00	17	16	2292516831	12
2026-07-26T21:45:16Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	rand@1	W	17	16	14	68.674	0.010	78.125	0.000	9	8	223170	0	25.00	0.00	5	0	317412410	12
2026-07-26T21:45:16Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	B	34	12	14	65.172	222.387	31.250	203.125	17	17	137682	646258	24.00	67.00	4	13	1004888272	12
2026-07-26T21:45:17Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	35	13	15	110.936	322.868	93.750	281.250	18	17	269707	895993	31.00	73.00	6	13	674905559	12
2026-07-26T21:45:17Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	rand@1	W	37	16	13	141.596	0.017	140.625	0.000	19	18	376302	0	31.00	0.00	6	0	1345971858	12
2026-07-26T21:45:18Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	W	76	7	5	453.862	671.626	328.125	625.000	38	38	1003347	1871447	195.00	190.00	34	34	334697627	12
2026-07-26T21:45:19Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	65	10	7	367.705	595.567	328.125	484.375	33	32	953330	1352701	160.00	159.00	29	28	343628569	12
2026-07-26T21:45:39Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	W	82	7	6	19064.798	1132.948	15984.375	1000.000	41	41	3439551	2959552	211.88	208.00	37	37	3164115309	12
2026-07-26T21:45:52Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	56	9	9	12319.881	735.306	10593.750	593.750	28	28	2453845	2247500	134.81	129.77	24	24	2575600820	12
2026-07-26T21:45:59Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	rand@1	W	31	16	12	6772.582	0.024	5687.500	0.000	16	15	1260891	0	62.00	0.00	12	0	3295387067	12
2026-07-26T21:46:01Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	64	10	9	670.716	680.905	625.000	562.500	32	32	1826924	1899582	159.00	154.00	28	28	1491599012	12
2026-07-26T21:46:01Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	rand@1	W	31	16	14	333.425	0.023	296.875	0.000	16	15	1036185	0	62.00	0.00	12	0	4090690475	12
2026-07-26T21:46:02Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	57	9	13	678.937	663.409	640.625	625.000	29	28	2188938	1860980	135.77	135.00	25	24	2935196865	12
2026-07-26T21:46:04Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	71	7	8	826.628	725.346	718.750	703.125	36	35	2400126	2214599	177.94	177.00	32	31	1835304816	12
2026-07-26T21:46:04Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	rand@1	W	41	16	11	507.021	0.034	437.500	0.000	21	20	1626337	0	92.00	0.00	17	0	1985476799	12
2026-07-26T21:46:05Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	rand@1	W	31	16	11	368.690	0.025	343.750	0.000	16	15	1348457	0	66.37	0.00	12	0	778826152	12
2026-07-26T21:46:05Z	20260726T214507Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	rand@1	W	15	16	13	369.955	0.009	359.375	0.000	8	7	1135330	0	25.00	0.00	4	0	501514596	12
2026-07-26T21:45:07Z	20260726T214507Z	boards/board1.txt	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	47	12	14	6.277	0.170	0.000	0.000	24	23	113734	2716	80.00	36.00	20	19	1050169629	12
2026-07-26T21:45:07Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	40	13	15	142.753	0.184	140.625	0.000	20	20	430922	2246	42.00	32.00	7	16	2205126097	12
2026-07-26T21:45:08Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	49	13	13	639.603	0.221	593.750	0.000	25	24	1980111	2663	113.00	38.00	21	20	3573774288	12
2026-07-26T21:45:09Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	45	12	12	769.702	0.213	656.250	0.000	23	22	2290437	2554	99.52	34.00	19	18	1448825559	12
2026-07-26T21:45:09Z	20260726T214507Z	boards/board1.txt	rand@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	22	14	16	0.007	0.054	0.000	0.000	11	11	0	689	0.00	14.00	0	7	2072632722	12
2026-07-26T21:45:09Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	42	11	13	135.310	5.146	140.625	0.000	21	21	451808	80450	43.00	68.00	8	17	1205273119	12
2026-07-26T21:45:10Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	61	9	10	715.387	8.858	656.250	0.000	31	30	2229903	145164	147.88	97.00	27	26	2446640810	12
2026-07-26T21:45:10Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	61	10	9	726.254	7.127	578.125	0.000	31	30	2038088	107142	148.00	97.00	27	26	4204355089	12
2026-07-26T21:45:10Z	20260726T214507Z	boards/board1.txt	rand@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	18	12	16	0.008	2.217	0.000	0.000	9	9	0	13637	0.00	20.00	0	5	2670588916	12
2026-07-26T21:45:12Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	69	9	9	520.421	1202.160	515.625	1171.875	35	34	1610539	3320393	172.00	169.45	31	30	2756287195	12
2026-07-26T21:45:14Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	55	9	11	653.874	1060.138	625.000	968.750	28	27	2347498	2962824	129.33	126.61	24	23	3967980515	12
2026-07-26T21:45:16Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	W	74	7	5	771.501	1054.953	671.875	953.125	37	37	2374694	3068467	186.40	182.72	33	33	3861501361	12
2026-07-26T21:45:16Z	20260726T214507Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	B	32	13	16	67.267	107.718	78.125	93.750	16	16	219742	338587	18.00	54.00	3	12	788777385	12
