# Gumbel-Zero mlp/conv architecture sweep, follow-up round to plans/gumbel-mcts-results-5-violet-harbor.md (linear only). One row per checkpoint.
# modeltype/arch columns are the drawn --model-type and --mlp-hidden (mlp)/--conv-channels (conv) values. conv's own FC head (--mlp-hidden) is fixed empty this round, not swept.
# cvisit/cscale/m columns are RATING-time search shape only (the gaz(...) serving head). Training self-play never reads them, same as results-5.
# elo/games/cpu_ms_move/playstyle columns are from a PINNED screening fit against ranking/roster_screening_pool.txt (Docs/ranking-workflow.md Workflow A):
# screening only, not certification.
# Generated by tools/export_cohort_results.ps1 from:
#   ledger:           D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\gumbelzero_arch_study.csv
#   pinned standings: D:\Downloads\Zeph\Board Games\Breakthrough\ranking\standings_screen_gzarch_pinned.tsv
#   pinned report:    D:\Downloads\Zeph\Board Games\Breakthrough\ranking\report_screen_gzarch_pinned.md
block	seed	modeltype	arch	sims	lr	l2	replaycap	replaywarm	batch	open	cvisit	cscale	m	rung	slot	model	elo	elo_pm	games	cpu_ms_move	wl_as_white	wl_as_black	avg_plies	end_piece_margin	eff_elo_per_log2cpu	nodes_per_move	search_head_id	model_id	full_agent_id
C13	8973	conv	32,32	300	0.003	0.001	2000	32	128	4	1000	40	16	4000	1641	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1641.txt	726	20	432	141.134	73-143	104-112	47	-0.1	42	0	gaz(sims=300,cvisit=1000,cscale=40)@1	learned(model=1641,362590ab,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=40)@1.learned(model=1641,362590ab,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C14	8974	conv	16,16,16	300	0.003	0.001	500	16	32	4	800	70	16	100	1642	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1642.txt	620	22	432	69.381	76-140	57-159	47	-0.7	39	0	gaz(sims=300,cvisit=800,cscale=70)@1	learned(model=1642,de306363,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70)@1.learned(model=1642,de306363,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C14	8974	conv	16,16,16	300	0.003	0.001	500	16	32	4	800	70	16	400	1643	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1643.txt	503	25	432	70.586	40-176	55-161	51	-0.6	31	0	gaz(sims=300,cvisit=800,cscale=70)@1	learned(model=1643,105510a0,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70)@1.learned(model=1643,105510a0,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C14	8974	conv	16,16,16	300	0.003	0.001	500	16	32	4	800	70	16	1500	1644	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1644.txt	676	20	432	70.133	97-119	58-158	47	-0.5	42	0	gaz(sims=300,cvisit=800,cscale=70)@1	learned(model=1644,27edaa56,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70)@1.learned(model=1644,27edaa56,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C14	8974	conv	16,16,16	300	0.003	0.001	500	16	32	4	800	70	16	4000	1645	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1645.txt	706	20	432	70.120	64-152	104-112	46	-0.4	44	0	gaz(sims=300,cvisit=800,cscale=70)@1	learned(model=1645,aa2c1b36,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70)@1.learned(model=1645,aa2c1b36,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C15	8975	conv	16,16,16	300	0.003	0	500	16	8	0	400	70	16	100	1646	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1646.txt	595	22	432	69.455	46-170	78-138	46	-0.8	37	0	gaz(sims=300,cvisit=400,cscale=70)@1	learned(model=1646,d407ae15,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=400,cscale=70)@1.learned(model=1646,d407ae15,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C15	8975	conv	16,16,16	300	0.003	0	500	16	8	0	400	70	16	400	1647	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1647.txt	656	21	432	69.486	66-150	81-135	46	-0.8	41	0	gaz(sims=300,cvisit=400,cscale=70)@1	learned(model=1647,0eee6e03,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=400,cscale=70)@1.learned(model=1647,0eee6e03,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C15	8975	conv	16,16,16	300	0.003	0	500	16	8	0	400	70	16	1500	1648	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1648.txt	798	19	432	70.507	85-131	126-90	51	0.4	50	0	gaz(sims=300,cvisit=400,cscale=70)@1	learned(model=1648,5267b4fd,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=400,cscale=70)@1.learned(model=1648,5267b4fd,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C15	8975	conv	16,16,16	300	0.003	0	500	16	8	0	400	70	16	4000	1649	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1649.txt	806	19	432	71.038	128-88	87-129	48	0.2	50	0	gaz(sims=300,cvisit=400,cscale=70)@1	learned(model=1649,7bd8f519,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=400,cscale=70)@1.learned(model=1649,7bd8f519,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C16	8976	conv	16,16,16	500	0.01	0.001	500	16	8	4	400	100	8	100	1650	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1650.txt	598	22	432	118.491	50-166	75-141	44	-1.0	35	0	gaz(sims=500,cvisit=400,cscale=100,m=8)@1	learned(model=1650,a36c0c06,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=400,cscale=100,m=8)@1.learned(model=1650,a36c0c06,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C16	8976	conv	16,16,16	500	0.01	0.001	500	16	8	4	400	100	8	400	1651	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1651.txt	474	26	432	121.824	48-168	39-177	50	-0.5	28	0	gaz(sims=500,cvisit=400,cscale=100,m=8)@1	learned(model=1651,d83e8123,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=400,cscale=100,m=8)@1.learned(model=1651,d83e8123,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C16	8976	conv	16,16,16	500	0.01	0.001	500	16	8	4	400	100	8	1500	1652	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1652.txt	615	22	432	121.010	78-138	53-163	47	-0.8	36	0	gaz(sims=500,cvisit=400,cscale=100,m=8)@1	learned(model=1652,6e71773c,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=400,cscale=100,m=8)@1.learned(model=1652,6e71773c,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C16	8976	conv	16,16,16	500	0.01	0.001	500	16	8	4	400	100	8	4000	1653	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1653.txt	661	21	432	119.226	56-160	93-123	48	-0.9	39	0	gaz(sims=500,cvisit=400,cscale=100,m=8)@1	learned(model=1653,d00aec2b,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=400,cscale=100,m=8)@1.learned(model=1653,d00aec2b,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C17	8977	conv	16,16	400	0.03	0.0003	8000	128	128	8	600	70	12	100	1654	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1654.txt	470	26	432	52.276	37-179	49-167	48	-1.4	30	0	gaz(sims=400,cvisit=600,cscale=70,m=12)@1	learned(model=1654,124bc373,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=70,m=12)@1.learned(model=1654,124bc373,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C17	8977	conv	16,16	400	0.03	0.0003	8000	128	128	8	600	70	12	400	1655	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1655.txt	666	21	432	51.915	58-158	93-123	51	-0.6	43	0	gaz(sims=400,cvisit=600,cscale=70,m=12)@1	learned(model=1655,99002b2d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=70,m=12)@1.learned(model=1655,99002b2d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C17	8977	conv	16,16	400	0.03	0.0003	8000	128	128	8	600	70	12	1500	1656	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1656.txt	708	20	432	51.877	98-118	71-145	47	-0.7	45	0	gaz(sims=400,cvisit=600,cscale=70,m=12)@1	learned(model=1656,bc4359e6,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=70,m=12)@1.learned(model=1656,bc4359e6,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C17	8977	conv	16,16	400	0.03	0.0003	8000	128	128	8	600	70	12	4000	1657	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1657.txt	680	20	432	52.104	94-122	63-153	47	-0.6	43	0	gaz(sims=400,cvisit=600,cscale=70,m=12)@1	learned(model=1657,96e5e2df,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=600,cscale=70,m=12)@1.learned(model=1657,96e5e2df,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C18	8978	conv	32,32	300	0.03	0.0003	8000	128	8	4	1000	70	20	100	1658	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1658.txt	429	27	432	148.294	32-184	44-172	46	-1.2	25	0	gaz(sims=300,cvisit=1000,cscale=70,m=20)@1	learned(model=1658,faab2754,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=20)@1.learned(model=1658,faab2754,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C18	8978	conv	32,32	300	0.03	0.0003	8000	128	8	4	1000	70	20	400	1659	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1659.txt	656	21	432	148.276	63-153	84-132	47	-0.7	38	0	gaz(sims=300,cvisit=1000,cscale=70,m=20)@1	learned(model=1659,1ba8856d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=20)@1.learned(model=1659,1ba8856d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C18	8978	conv	32,32	300	0.03	0.0003	8000	128	8	4	1000	70	20	1500	1660	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1660.txt	710	20	432	149.777	79-137	91-125	48	-0.3	41	0	gaz(sims=300,cvisit=1000,cscale=70,m=20)@1	learned(model=1660,9abd62aa,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=20)@1.learned(model=1660,9abd62aa,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C18	8978	conv	32,32	300	0.03	0.0003	8000	128	8	4	1000	70	20	4000	1661	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1661.txt	719	20	432	151.700	82-134	92-124	48	-0.3	42	0	gaz(sims=300,cvisit=1000,cscale=70,m=20)@1	learned(model=1661,ac7b025a,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=20)@1.learned(model=1661,ac7b025a,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C19	8979	conv	8,8	500	0.01	0.001	2000	32	32	0	1000	70	16	100	1662	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1662.txt	598	22	432	19.209	55-161	70-146	46	-1.0	42	0	gaz(sims=500,cvisit=1000,cscale=70)@1	learned(model=1662,7ee53044,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=70)@1.learned(model=1662,7ee53044,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C19	8979	conv	8,8	500	0.01	0.001	2000	32	32	0	1000	70	16	400	1663	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1663.txt	575	23	432	19.813	67-149	50-166	50	0.0	40	0	gaz(sims=500,cvisit=1000,cscale=70)@1	learned(model=1663,a19f7106,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=70)@1.learned(model=1663,a19f7106,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C19	8979	conv	8,8	500	0.01	0.001	2000	32	32	0	1000	70	16	1500	1664	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1664.txt	620	22	432	19.626	82-134	51-165	50	-0.3	43	0	gaz(sims=500,cvisit=1000,cscale=70)@1	learned(model=1664,a1db1e94,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=70)@1.learned(model=1664,a1db1e94,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C19	8979	conv	8,8	500	0.01	0.001	2000	32	32	0	1000	70	16	4000	1665	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1665.txt	659	21	432	19.590	63-153	85-131	54	-0.5	46	0	gaz(sims=500,cvisit=1000,cscale=70)@1	learned(model=1665,86434a87,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=70)@1.learned(model=1665,86434a87,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C20	8980	conv	16,16	500	0.003	0.001	2000	32	128	8	600	100	12	100	1666	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1666.txt	671	20	432	65.102	77-139	76-140	54	-0.3	42	0	gaz(sims=500,cvisit=600,cscale=100,m=12)@1	learned(model=1666,dc57e873,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=600,cscale=100,m=12)@1.learned(model=1666,dc57e873,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C20	8980	conv	16,16	500	0.003	0.001	2000	32	128	8	600	100	12	400	1667	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1667.txt	726	20	432	64.440	107-109	70-146	49	-0.2	45	0	gaz(sims=500,cvisit=600,cscale=100,m=12)@1	learned(model=1667,2c0d7f55,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=600,cscale=100,m=12)@1.learned(model=1667,2c0d7f55,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C20	8980	conv	16,16	500	0.003	0.001	2000	32	128	8	600	100	12	1500	1668	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1668.txt	730	19	432	64.624	110-106	69-147	50	-0.3	46	0	gaz(sims=500,cvisit=600,cscale=100,m=12)@1	learned(model=1668,ba84e10e,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=600,cscale=100,m=12)@1.learned(model=1668,ba84e10e,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C20	8980	conv	16,16	500	0.003	0.001	2000	32	128	8	600	100	12	4000	1669	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1669.txt	687	20	432	64.776	102-114	58-158	49	-0.8	43	0	gaz(sims=500,cvisit=600,cscale=100,m=12)@1	learned(model=1669,9b11ae42,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=600,cscale=100,m=12)@1.learned(model=1669,9b11ae42,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C21	8981	conv	32,32	400	0.03	0	8000	128	128	8	400	130	16	100	1670	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1670.txt	481	26	432	186.035	37-179	52-164	49	-1.8	27	0	gaz(sims=400,cvisit=400,cscale=130)@1	learned(model=1670,eb3893d9,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=400,cscale=130)@1.learned(model=1670,eb3893d9,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C21	8981	conv	32,32	400	0.03	0	8000	128	128	8	400	130	16	400	1671	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1671.txt	625	21	432	183.968	62-154	73-143	49	-1.4	36	0	gaz(sims=400,cvisit=400,cscale=130)@1	learned(model=1671,15364803,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=400,cscale=130)@1.learned(model=1671,15364803,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C21	8981	conv	32,32	400	0.03	0	8000	128	128	8	400	130	16	1500	1672	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1672.txt	683	20	432	192.931	91-125	67-149	46	-0.5	39	0	gaz(sims=400,cvisit=400,cscale=130)@1	learned(model=1672,f11ea7d8,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=400,cscale=130)@1.learned(model=1672,f11ea7d8,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C21	8981	conv	32,32	400	0.03	0	8000	128	128	8	400	130	16	4000	1673	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1673.txt	641	21	432	195.709	68-148	73-143	48	-0.2	36	0	gaz(sims=400,cvisit=400,cscale=130)@1	learned(model=1673,e92eec62,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=400,cscale=130)@1.learned(model=1673,e92eec62,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C22	8982	conv	16,16,16	500	0.03	0	2000	32	8	8	1000	40	20	100	1674	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1674.txt	521	24	432	121.927	43-173	57-159	51	-1.1	31	0	gaz(sims=500,cvisit=1000,cscale=40,m=20)@1	learned(model=1674,5f809f62,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=40,m=20)@1.learned(model=1674,5f809f62,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C22	8982	conv	16,16,16	500	0.03	0	2000	32	8	8	1000	40	20	400	1675	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1675.txt	673	20	432	120.981	54-162	100-116	48	-0.9	40	0	gaz(sims=500,cvisit=1000,cscale=40,m=20)@1	learned(model=1675,f2f484ca,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=40,m=20)@1.learned(model=1675,f2f484ca,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C22	8982	conv	16,16,16	500	0.03	0	2000	32	8	8	1000	40	20	1500	1676	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1676.txt	733	19	432	122.405	75-141	105-111	50	-0.5	43	0	gaz(sims=500,cvisit=1000,cscale=40,m=20)@1	learned(model=1676,d84e64aa,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=40,m=20)@1.learned(model=1676,d84e64aa,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C22	8982	conv	16,16,16	500	0.03	0	2000	32	8	8	1000	40	20	4000	1677	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1677.txt	728	20	432	123.952	106-110	72-144	47	-0.4	43	0	gaz(sims=500,cvisit=1000,cscale=40,m=20)@1	learned(model=1677,71467a8f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=40,m=20)@1.learned(model=1677,71467a8f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C23	8983	conv	16,16,16	500	0.03	0	500	16	128	0	1000	100	16	100	1678	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1678.txt	534	24	432	115.744	42-174	62-154	46	-1.0	32	0	gaz(sims=500,cvisit=1000,cscale=100)@1	learned(model=1678,9a337cf8,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100)@1.learned(model=1678,9a337cf8,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C23	8983	conv	16,16,16	500	0.03	0	500	16	128	0	1000	100	16	400	1679	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1679.txt	575	23	432	116.893	55-161	62-154	48	-0.5	34	0	gaz(sims=500,cvisit=1000,cscale=100)@1	learned(model=1679,e30d5aac,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100)@1.learned(model=1679,e30d5aac,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C23	8983	conv	16,16,16	500	0.03	0	500	16	128	0	1000	100	16	1500	1680	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1680.txt	572	23	432	115.092	70-146	46-170	46	-0.9	34	0	gaz(sims=500,cvisit=1000,cscale=100)@1	learned(model=1680,b8ea6c7a,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100)@1.learned(model=1680,b8ea6c7a,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C23	8983	conv	16,16,16	500	0.03	0	500	16	128	0	1000	100	16	4000	1681	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1681.txt	612	22	432	115.802	79-137	51-165	49	-1.0	36	0	gaz(sims=500,cvisit=1000,cscale=100)@1	learned(model=1681,dccbcc08,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100)@1.learned(model=1681,dccbcc08,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C24	8984	conv	16,16,16	300	0.003	0.0003	500	16	128	8	1000	70	8	100	1682	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1682.txt	566	23	432	73.435	60-156	54-162	50	-0.4	35	0	gaz(sims=300,cvisit=1000,cscale=70,m=8)@1	learned(model=1682,453eeb79,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=8)@1.learned(model=1682,453eeb79,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C24	8984	conv	16,16,16	300	0.003	0.0003	500	16	128	8	1000	70	8	400	1683	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1683.txt	609	22	432	73.033	78-138	51-165	48	-0.1	38	0	gaz(sims=300,cvisit=1000,cscale=70,m=8)@1	learned(model=1683,32365320,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=8)@1.learned(model=1683,32365320,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C24	8984	conv	16,16,16	300	0.003	0.0003	500	16	128	8	1000	70	8	1500	1684	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1684.txt	595	22	432	74.493	76-140	48-168	56	0.6	37	0	gaz(sims=300,cvisit=1000,cscale=70,m=8)@1	learned(model=1684,590bdf8d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=8)@1.learned(model=1684,590bdf8d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C24	8984	conv	16,16,16	300	0.003	0.0003	500	16	128	8	1000	70	8	4000	1685	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1685.txt	704	20	432	73.760	76-140	91-125	49	-0.5	44	0	gaz(sims=300,cvisit=1000,cscale=70,m=8)@1	learned(model=1685,5b399298,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=70,m=8)@1.learned(model=1685,5b399298,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C25	8985	conv	32,32	500	0.01	0.001	8000	128	32	8	1000	130	20	100	1686	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1686.txt	547	24	432	249.165	59-157	49-167	49	-1.4	31	0	gaz(sims=500,cvisit=1000,cscale=130,m=20)@1	learned(model=1686,32b182db,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=130,m=20)@1.learned(model=1686,32b182db,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C25	8985	conv	32,32	500	0.01	0.001	8000	128	32	8	1000	130	20	400	1687	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1687.txt	701	20	432	244.639	78-138	88-128	50	-0.4	39	0	gaz(sims=500,cvisit=1000,cscale=130,m=20)@1	learned(model=1687,18bae5b1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=130,m=20)@1.learned(model=1687,18bae5b1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C25	8985	conv	32,32	500	0.01	0.001	8000	128	32	8	1000	130	20	1500	1688	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1688.txt	756	19	432	242.601	120-96	71-145	49	-0.7	42	0	gaz(sims=500,cvisit=1000,cscale=130,m=20)@1	learned(model=1688,528cf1c6,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=130,m=20)@1.learned(model=1688,528cf1c6,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C25	8985	conv	32,32	500	0.01	0.001	8000	128	32	8	1000	130	20	4000	1689	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1689.txt	728	20	432	246.100	106-110	72-144	49	-0.7	41	0	gaz(sims=500,cvisit=1000,cscale=130,m=20)@1	learned(model=1689,5d82a9a3,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=130,m=20)@1.learned(model=1689,5d82a9a3,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C26	8986	conv	16,16,16	300	0.01	0.0003	8000	128	8	8	800	100	12	100	1690	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1690.txt	437	27	432	73.078	42-174	36-180	45	-1.1	27	0	gaz(sims=300,cvisit=800,cscale=100,m=12)@1	learned(model=1690,36f5ba84,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=100,m=12)@1.learned(model=1690,36f5ba84,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C26	8986	conv	16,16,16	300	0.01	0.0003	8000	128	8	8	800	100	12	400	1691	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1691.txt	687	20	432	72.379	97-119	63-153	48	-0.8	43	0	gaz(sims=300,cvisit=800,cscale=100,m=12)@1	learned(model=1691,f939b933,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=100,m=12)@1.learned(model=1691,f939b933,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
